StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific_ID,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,uncued_recall,cued_recall,brand_att_1,brand_att_2,brand_att_3,otf,flood_awareness,issues,issues_2_TEXT,PROLIFIC_PID,useragent,city,state,postalcode
2024-08-15 19:38:19,2024-08-15 19:41:36,IP Address,207.237.169.6,100,196,True,2024-08-15 19:41:37,R_6VxdMbaIMtBlVYt,,,,,40.7428,-73.9712,anonymous,EN,613ac9ac21ff9db9f56e3bfb,34,Male,,American Indian/Native American or Alaska Native,,n/a,"Ford,Bank of America,Shopify",5,4,5,its fully covered with ads and sponsored sites so be aware of this please use the website which one u want to open,"Yes, I had heard something about flooding in Brazil but didn't know the details.",Yes:,,613ac9ac21ff9db9f56e3bfb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",New York,NY,10016
2024-08-15 19:38:42,2024-08-15 19:41:56,IP Address,162.0.197.64,100,193,True,2024-08-15 19:41:57,R_6YzU8oYWnhHIeqT,,,,,36.4192,-83.0048,anonymous,EN,66a3745c979d7b6d40b5a833,29,Female,,Black or African American,,"MICHEAL JACKSON ",Twix,5,6,4,WELL I WILL SAY IT WAS ONE THAT YOU WILL THING OF WITH THE KIND OF PEOPLE ON SOCIAL MEDIA,I'm not sure if I was aware of the flooding in Brazil.,No,,66a3745c979d7b6d40b5a833,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Rogersville,TN,37857
2024-08-15 19:35:38,2024-08-15 19:42:10,IP Address,108.41.58.236,100,391,True,2024-08-15 19:42:10,R_56c4ouYYWvPvSsp,,,,,40.7252,-73.944,anonymous,EN,664644138e5743a320b474c9,37,Non-binary / third gender,,White or Caucasian,,vacationsin brazil (not sure which company)otherwise n/a,I do not recall any sponsored posts,1,1,1," I liked how the photos, statistics and personal stories were informative and harrowing. I had no idea about the extent of flooding in Brazil, so I liked how illuminating it was. The KLM airline ad was in poor taste, so I didnt like that very much, but it is targeting ads toward tweets about Brazil, so it wasn't like they were intentionally trying to advertise during a natural disaster.","No, I was not aware of any flooding in Brazil before this survey.",No,,664644138e5743a320b474c9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Brooklyn,NY,11222
2024-08-15 19:37:30,2024-08-15 19:42:27,IP Address,5.8.24.238,100,296,True,2024-08-15 19:42:27,R_1qfqSq6tXbnVwlh,,,,,37.3931,-121.962,anonymous,EN,668dd876b85145da2a254b8f,27,Male,,Black or African American,,n/a,Headspace,4,3,3,are somewhat altered with respect to the news being carried out.,"No, I was not aware of any flooding in Brazil before this survey.",No,,668dd876b85145da2a254b8f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Los Angeles,CA,90060
2024-08-15 19:38:31,2024-08-15 19:42:30,IP Address,136.36.151.232,100,239,True,2024-08-15 19:42:31,R_5xCicWzgfyeVMxX,,,,,40.6982,-111.841,anonymous,EN,66579d2fff0ff4d2fa1488ff,54,Female,,White or Caucasian,,"KLM, GoFresno, Twitter, Netflix",KLM,5,5,5,"I like the ones with the very colorful pictures, such as the photos of Madonna, and the amazing wildlife and nature pictures. The sunset over the beach was stunning, and the map overlaying Brazil over Europe was very interesting. There were a few mentioning individuals that I've never heard of so I skipped those and did not read them. ","No, I was not aware of any flooding in Brazil before this survey.",No,,66579d2fff0ff4d2fa1488ff,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Salt Lake City,UT,84106
2024-08-15 19:36:59,2024-08-15 19:43:06,IP Address,204.242.1.224,100,366,True,2024-08-15 19:43:06,R_7uV4f9VlYWqc4ZQ,,,,,39.0469,-77.4903,anonymous,EN,660ee9b478309bf1643a9637,37,Female,,Black or African American,,"KLM, LUH, NEXTA","KLM,Headspace",7,7,6,the feed looks informative and informing,"Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,660ee9b478309bf1643a9637,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Ashburn,VA,20149
2024-08-15 19:33:56,2024-08-15 19:43:14,IP Address,212.116.254.45,100,558,True,2024-08-15 19:43:15,R_6pEdo1w8ZlsMoq5,,,,,39.0469,-77.4903,anonymous,EN,6692c58ccbb1b75ba2849e4f,25,Male,,Black or African American,,"KLM, NEXTA, Spencersable",KLM,7,7,7,"I appreciated the way the feed highlighted the severity of the flood in Brazil, combining impactful images and videos that clearly conveyed the situation's urgency. The visual content effectively captured the scale of the disaster, making it relatable and evoking empathy. ","Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,6692c58ccbb1b75ba2849e4f,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:129.0) Gecko/20100101 Firefox/129.0,Ashburn,VA,20149
2024-08-15 19:41:00,2024-08-15 19:43:18,IP Address,47.17.253.110,100,138,True,2024-08-15 19:43:18,R_3zYHcuTW0izUU7Y,,,,,40.6787,-73.3964,anonymous,EN,660ea96849b96ac7f24c6878,48,Female,,White or Caucasian,,I didn't see any ads,I do not recall any sponsored posts,5,5,5,The posts about the flooding were very interesting to see and read....,"No, I was not aware of any flooding in Brazil before this survey.",No,,660ea96849b96ac7f24c6878,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Copiague,NY,11726
2024-08-15 19:40:32,2024-08-15 19:43:23,IP Address,68.251.147.211,100,170,True,2024-08-15 19:43:24,R_1QLsLW3UfTE58Ti,,,,,28.5588,-81.3495,anonymous,EN,66952d5507cd937cf7c2a35d,33,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,2,2,2,"It was stressful to read, it was nice that so many people were seeking help and asking for donations to send to Brazil. It's important to spread the word when people are in need.","No, I was not aware of any flooding in Brazil before this survey.",No,,66952d5507cd937cf7c2a35d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Orlando,FL,32803
2024-08-15 19:40:30,2024-08-15 19:43:24,IP Address,65.17.190.97,100,174,True,2024-08-15 19:43:25,R_7FRtqhzyv9W6BZN,,,,,36.4192,-83.0048,anonymous,EN,66a7dbfbc78674868afa3b59,26,Male,,Black or African American,,KLM,KLM,4,4,4,It was okay. Felt like my normal twitter feed.,"Yes, I was fully aware of the floods in southern Brazil.",Yes:,,66a7dbfbc78674868afa3b59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Rogersville,TN,37857
2024-08-15 19:36:25,2024-08-15 19:43:32,IP Address,209.160.224.38,100,426,True,2024-08-15 19:43:32,R_3qfIB5vmebKf202,,,,,41.8777,-87.6376,anonymous,EN,66881478c2ed5733c502b9b5,30,Male,,White or Caucasian,,I don't recall seeing any brands specifically.,I do not recall any sponsored posts,6,6,6,Very sad to see all of the flooding happening. Made me feel very bad for all of the people affected. Good to see all of the exposure and hopefully many people will chip in to help.,"No, I was not aware of any flooding in Brazil before this survey.",No,,66881478c2ed5733c502b9b5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Chicago,IL,60654
2024-08-15 19:41:35,2024-08-15 19:43:35,IP Address,173.170.162.223,100,120,True,2024-08-15 19:43:36,R_6h9qBiQwQAr7wpb,,,,,27.9822,-81.6706,anonymous,EN,5f0399e75a83082d23ea505b,30,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,3,3,3,I liked the animals but not the celebrities,"No, I was not aware of any flooding in Brazil before this survey.",No,,5f0399e75a83082d23ea505b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Winter Haven,FL,33884
2024-08-15 19:40:56,2024-08-15 19:43:47,IP Address,208.71.101.254,100,171,True,2024-08-15 19:43:48,R_6s7AhXVrFEzygNo,,,,,40.2752,-80.4542,anonymous,EN,65d64f62a8d3f33c02166479,42,Female,,White or Caucasian,,"n/a - I just kind of filter out ads in my mind and barely take notice of them. ",I do not recall any sponsored posts,4,4,4,"I was really focusing in on the stories about that devastating flood and was not taking notice of any ads. ","No, I was not aware of any flooding in Brazil before this survey.",No,,65d64f62a8d3f33c02166479,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",Avella,PA,15312
2024-08-15 19:42:55,2024-08-15 19:45:40,IP Address,71.132.176.203,100,164,True,2024-08-15 19:45:41,R_6yjCzxIK99gH5ts,,,,,25.9381,-80.3146,anonymous,EN,6574ff03de574dcc620aaa4e,37,Female,,White or Caucasian,,N/a,I do not recall any sponsored posts,4,4,4,"Very usual social media feed in my opinion, very diverse and full of interesting topics ","No, I was not aware of any flooding in Brazil before this survey.",No,,6574ff03de574dcc620aaa4e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1",Hialeah,FL,33012
2024-08-15 19:40:54,2024-08-15 19:45:51,IP Address,81.161.5.89,100,297,True,2024-08-15 19:45:51,R_10oTiJ5oosokFnd,,,,,40.7662,-74.0178,anonymous,EN,669fddd7702fd5d143fd0eb5,32,Male,,Black or African American,,n/a,KLM,7,7,7,I DID LIKE WHAT  I SAW ON THE FEED ESPECIAL WITH KLM AND THE WOMAN IN THE BEAUTIFUL DRESS,I'm not sure if I was aware of the flooding in Brazil.,No,,669fddd7702fd5d143fd0eb5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,Weehawken,NJ,07086
2024-08-15 19:39:16,2024-08-15 19:46:04,IP Address,45.194.100.50,100,407,True,2024-08-15 19:46:04,R_1vHzJgNr5RKIYBb,,,,,40.7123,-74.0068,anonymous,EN,66ba8d2895fd273113a8aedd,26,Male,,White or Caucasian,,"Mbarkcherguia,  UN Biodiversity",KLM,7,7,5,"The feed had interesting content but could use more engaging visuals and less repetition. It was good overall, but a bit more variety would be better.","No, I was not aware of any flooding in Brazil before this survey.",No,,66ba8d2895fd273113a8aedd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",New York,NY,10004
2024-08-15 19:45:34,2024-08-15 19:47:16,IP Address,212.116.254.50,100,101,True,2024-08-15 19:47:16,R_3eOSmNkX1pmouSF,,,,,39.0469,-77.4903,anonymous,EN,65ad47397526e114408593b4,29,Female,,Black or African American,,KLM,KLM,7,7,7,"The social media feed looks innovative and informing ","Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,65ad47397526e114408593b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Ashburn,VA,20149
2024-08-15 19:47:00,2024-08-15 19:48:04,IP Address,174.216.246.61,100,64,True,2024-08-15 19:48:05,R_68R4x6KhYQZmIEh,,,,,40.781,-73.9501,anonymous,EN,65c10de796aa635bf01928be,43,Female,,Black or African American,,N/a,I do not recall any sponsored posts,4,4,4,Nothing in particular stood outbto me.,"No, I was not aware of any flooding in Brazil before this survey.",No,,65c10de796aa635bf01928be,"Mozilla/5.0 (iPad; CPU OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1",New York,NY,10039
2024-08-15 19:47:01,2024-08-15 19:48:46,IP Address,173.235.125.14,100,105,True,2024-08-15 19:48:47,R_1NfwRBHuH7ceBXW,,,,,34.3832,-88.6671,anonymous,EN,60ff33eea57872b7188f12e2,32,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,4,4,4,It just seemed irrelevant to me. I didn't know what most of them were talking about. I remember seeing Madonna and Michael Jackson because that stuck out to me as being familiar. I remember seeing a picture of a toucan. Overall kind of boring.,I'm not sure if I was aware of the flooding in Brazil.,No,,60ff33eea57872b7188f12e2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Saltillo,MS,38866
2024-08-15 19:47:19,2024-08-15 19:48:50,IP Address,67.162.197.102,100,91,True,2024-08-15 19:48:51,R_3uTLPbseQF5LclF,,,,,34.8108,-92.2249,anonymous,EN,56228c48ed6e5a0005c7fdd6,39,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,4,4,4,I dislike social media in general and did not enjoy this feed either.,"No, I was not aware of any flooding in Brazil before this survey.",No,,56228c48ed6e5a0005c7fdd6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Little Rock,AR,72204
2024-08-15 19:45:55,2024-08-15 19:50:12,IP Address,140.150.172.38,100,256,True,2024-08-15 19:50:12,R_3kUMiSK18rqwwqn,,,,,37.751,-97.822,anonymous,EN,6569fa112dc4cb2ac7e4a654,51,Male,,Black or African American,,n/a,I do not recall any sponsored posts,6,5,6,It is very good because it would call for help,"No, I was not aware of any flooding in Brazil before this survey.",No,,6569fa112dc4cb2ac7e4a654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",,,
2024-08-15 19:47:08,2024-08-15 19:50:16,IP Address,161.129.70.15,100,187,True,2024-08-15 19:50:16,R_6NvXdQJThR0kP5f,,,,,33.7485,-84.3871,anonymous,EN,662c4b36960bb85f6f77fc6e,62,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,7,7,7,good social media feed,"Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,662c4b36960bb85f6f77fc6e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Atlanta,GA,30303
2024-08-15 19:47:16,2024-08-15 19:51:18,IP Address,212.116.254.192,100,242,True,2024-08-15 19:51:19,R_7jqUz4wjMTyTAgp,,,,,39.0469,-77.4903,anonymous,EN,66981f971b031046a0262ed8,48,Male,,White or Caucasian,,booking a flight,Headspace,6,6,6,"The situation in Porto Alegre sounds incredibly severe and distressing. When comparing it to something as impactful as Hurricane Katrina, it's clear that the scale of the disaster is immense.","No, I was not aware of any flooding in Brazil before this survey.",No,,66981f971b031046a0262ed8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Ashburn,VA,20149
2024-08-15 19:39:59,2024-08-15 19:56:40,IP Address,204.210.229.57,100,1001,True,2024-08-15 19:56:41,R_7RVnZGgkyQyHJ8m,,,,,36.9365,-84.0901,anonymous,EN,64a20e18b0f91aac5ea9a538,58,Female,,White or Caucasian,,"I don't remember brands, talked about madonna alot","KLM,Nike,Aesop",4,4,4,It was not my type of post.  He seemed to enjoy traveling and seeing Brazil and the nightlife.  Was a good feed.,"No, I was not aware of any flooding in Brazil before this survey.",No,,64a20e18b0f91aac5ea9a538,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Corbin,KY,40701
2024-08-15 19:57:37,2024-08-15 20:00:04,IP Address,24.12.56.59,100,147,True,2024-08-15 20:00:05,R_6IsyzHpUZ6wuJbN,,,,,41.4495,-87.4769,anonymous,EN,66293f7d355cb2780b2b2ab1,50,Female,,White or Caucasian,,"mr beast, bank",I do not recall any sponsored posts,7,7,7,It was sad to see all of the pictures of RIO underwater. I had no idea. One thing I noticed is in the early feeds a guy was asking for money to send to 2 different bank accounts,"No, I was not aware of any flooding in Brazil before this survey.",No,,66293f7d355cb2780b2b2ab1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Saint John,IN,46373
2024-08-15 20:17:08,2024-08-15 20:19:35,IP Address,172.59.176.236,100,146,True,2024-08-15 20:19:36,R_1duEmOGEN7bGAwf,,,,,43.1661,-77.5555,anonymous,EN,6685c283c7d2e84750290782,37,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,4,4,4,I did like that it showed pictures of the event that was being talked about in the posts. It allowed me to form more of a connection about it.,"No, I was not aware of any flooding in Brazil before this survey.",No,,6685c283c7d2e84750290782,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",Rochester,NY,14621
2024-08-15 20:18:59,2024-08-15 20:20:59,IP Address,98.36.0.89,100,119,True,2024-08-15 20:20:59,R_5VzXPV4yVl1OIMx,,,,,38.5559,-121.7391,anonymous,EN,60d13d406f3b34d6791c8831,27,Male,,White or Caucasian,,KLM,"KLM,Rituals",5,4,5,"It's Twitter basically so I'm used to it and I like using it. I don't normally consume content relating to Brazil, so I can't say I was overly invested in the posts in the feed.","No, I was not aware of any flooding in Brazil before this survey.",No,,60d13d406f3b34d6791c8831,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Davis,CA,95618
2024-08-15 20:55:11,2024-08-15 20:56:42,IP Address,172.59.213.48,100,90,True,2024-08-15 20:56:43,R_3PsGMiJymKNzc4C,,,,,40.7238,-74.2293,anonymous,EN,66be45c8cf71c8d65b0d0e7f,23,Male,,Black or African American,,"Brazil ",I do not recall any sponsored posts,4,4,5,It's terrible Brazil had to go through that.,I'm not sure if I was aware of the flooding in Brazil.,No,,66be45c8cf71c8d65b0d0e7f,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36",Newark,NJ,07104
2024-08-15 21:01:59,2024-08-15 21:03:21,IP Address,74.113.110.1,100,81,True,2024-08-15 21:03:21,R_8rIbfyasNAnOHYx,,,,,40.1101,-75.1567,anonymous,EN,656745aa00b32685a1ca01ce,27,Female,,White or Caucasian,,n/a,I do not recall any sponsored posts,4,2,3,it was an interesting format. didn't realize it was an advertisement.,"Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,656745aa00b32685a1ca01ce,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Glenside,PA,19038
2024-08-15 21:07:30,2024-08-15 21:08:35,IP Address,98.255.143.63,100,64,True,2024-08-15 21:08:35,R_6THLnfN46rGvKg9,,,,,38.4063,-121.4287,anonymous,EN,5c50046b2b89f500015e5f6b,26,Male,,Asian,,Sao Paulo Airport,I do not recall any sponsored posts,4,4,4,I found most of the posts very boring. They're not relevant to my life at all,"No, I was not aware of any flooding in Brazil before this survey.",No,,5c50046b2b89f500015e5f6b,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,Elk Grove,CA,95757
2024-08-15 21:08:12,2024-08-15 21:09:34,IP Address,71.179.176.77,100,81,True,2024-08-15 21:09:34,R_7IRjMmjsuGVRNgW,,,,,39.3709,-76.8003,anonymous,EN,66117ba0fbec411fb9afd2ab,34,Male,,Black or African American,,"Madonna, ",KLM,4,4,4,I enjoyed seeing the photos of wildlife and nature in Brazil.,"No, I was not aware of any flooding in Brazil before this survey.",No,,66117ba0fbec411fb9afd2ab,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Gwynn Oak,MD,21207
2024-08-15 21:07:54,2024-08-15 21:09:39,IP Address,184.91.65.208,100,104,True,2024-08-15 21:09:40,R_6Ok2tjCWWycVukj,,,,,28.5978,-81.3024,anonymous,EN,66be05f6e6906a6dc44f58bd,25,Female,,White or Caucasian,,NA,I do not recall any sponsored posts,4,4,4,It seemed like a normal feed to me. Plenty of subjects to browse through,"No, I was not aware of any flooding in Brazil before this survey.",No,,66be05f6e6906a6dc44f58bd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",Winter Park,FL,32792
