participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.tweets,participant.finished,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.topics,session.config.show_cta,session.config.briefing,session.config.condition_col,session.config.search_term,session.config.full_name,session.config.dwell_threshold,session.config.participation_fee,session.config.survey_link,session.config.cta_text,session.config.study_name,session.config.delimiter,session.config.copy_text,session.config.eMail,session.config.real_world_currency_per_point,session.config.channel_type,session.config.sort_by,session.config.name,session.config.data_path,session.config.url_param,session.config.title,session.prolific_completion_url,session.completion_code,DICE.1.player.id_in_group,DICE.1.player.role,DICE.1.player.payoff,DICE.1.player.feed_condition,DICE.1.player.sequence,DICE.1.player.scroll_sequence,DICE.1.player.viewport_data,DICE.1.player.rowheight_data,DICE.1.player.likes_data,DICE.1.player.replies_data,DICE.1.player.promoted_post_clicks,DICE.1.player.touch_capability,DICE.1.player.device_type,DICE.1.player.screen_resolution,DICE.1.group.id_in_subsession,DICE.1.subsession.round_number,DICE.1.subsession.feed_conditions,DICE.1.subsession.FEED
1,0kq3phv2,60e3ba0917afa9b2df09f43e,0,4,5,DICE,D_Redirect,2024-10-11 20:44:43.865212,1,,,0.0,   doc_id            datetime  ... color_class sequence 2       2 2022-03-22 08:30:00  ...          p7      1.0 1       1 2022-03-22 06:00:00  ...          p7      2.0 0       0 2022-03-01 06:00:00  ...          p3      3.0 4       4 2022-03-24 06:00:00  ...          p3      4.0 3       3 2022-03-22 06:00:00  ...          p2      5.0  [5 rows x 25 columns],1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,1,,0.0,A,"2, 1, 0, 4, 3",is-i2-i1-i1-i3,"[{""doc_id"":2,""duration"":3.596},{""doc_id"":1,""duration"":0.841},{""doc_id"":0,""duration"":1.094},{""doc_id"":4,""duration"":0.222},{""doc_id"":3,""duration"":2.543}]","[{""doc_id"":2,""height"":569},{""doc_id"":1,""height"":666},{""doc_id"":0,""height"":687},{""doc_id"":4,""height"":390},{""doc_id"":3,""height"":397},{""doc_id"":null,""height"":319},{""doc_id"":null,""height"":319}]","[{""doc_id"":2,""liked"":false},{""doc_id"":1,""liked"":false},{""doc_id"":0,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":3,""liked"":false}]","[{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false}]",[],1,Mobile,384x857,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
177,gwqav3js,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 2       2 2022-03-22 08:30:00  ...          p7      1.0 3       3 2022-03-22 06:00:00  ...          p2      2.0 1       1 2022-03-22 06:00:00  ...          p7      3.0 0       0 2022-03-01 06:00:00  ...          p3      4.0 4       4 2022-03-24 06:00:00  ...          p3      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,177,,0.0,A,"2, 3, 1, 0, 4",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
178,u2zv8x87,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 5       5 2022-03-26 06:00:00  ...          p7      1.0 8       8 2022-03-28 09:00:00  ...          p8      2.0 6       6 2022-03-27 06:00:00  ...          p2      3.0 7       7 2022-03-27 06:05:00  ...          p6      4.0 9       9 2022-03-28 08:30:00  ...          p6      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,178,,0.0,B,"5, 8, 6, 7, 9",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
179,6a3plqlj,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 0       0 2022-03-01 06:00:00  ...          p3      1.0 1       1 2022-03-22 06:00:00  ...          p7      2.0 3       3 2022-03-22 06:00:00  ...          p2      3.0 4       4 2022-03-24 06:00:00  ...          p3      4.0 2       2 2022-03-22 08:30:00  ...          p7      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,179,,0.0,A,"0, 1, 3, 4, 2",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
180,lcfwe58g,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 8       8 2022-03-28 09:00:00  ...          p8      1.0 7       7 2022-03-27 06:05:00  ...          p6      2.0 5       5 2022-03-26 06:00:00  ...          p7      3.0 9       9 2022-03-28 08:30:00  ...          p6      4.0 6       6 2022-03-27 06:00:00  ...          p2      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,180,,0.0,B,"8, 7, 5, 9, 6",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
181,ocge42o8,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 1       1 2022-03-22 06:00:00  ...          p7      1.0 4       4 2022-03-24 06:00:00  ...          p3      2.0 3       3 2022-03-22 06:00:00  ...          p2      3.0 0       0 2022-03-01 06:00:00  ...          p3      4.0 2       2 2022-03-22 08:30:00  ...          p7      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,181,,0.0,A,"1, 4, 3, 0, 2",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
182,aj5gm492,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 9       9 2022-03-28 08:30:00  ...          p6      1.0 6       6 2022-03-27 06:00:00  ...          p2      2.0 7       7 2022-03-27 06:05:00  ...          p6      3.0 8       8 2022-03-28 09:00:00  ...          p8      4.0 5       5 2022-03-26 06:00:00  ...          p7      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,182,,0.0,B,"9, 6, 7, 8, 5",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
183,u3ormfoq,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 4       4 2022-03-24 06:00:00  ...          p3      1.0 2       2 2022-03-22 08:30:00  ...          p7      2.0 1       1 2022-03-22 06:00:00  ...          p7      3.0 0       0 2022-03-01 06:00:00  ...          p3      4.0 3       3 2022-03-22 06:00:00  ...          p2      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,183,,0.0,A,"4, 2, 1, 0, 3",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
184,2tqdt396,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 6       6 2022-03-27 06:00:00  ...          p2      1.0 8       8 2022-03-28 09:00:00  ...          p8      2.0 7       7 2022-03-27 06:05:00  ...          p6      3.0 9       9 2022-03-28 08:30:00  ...          p6      4.0 5       5 2022-03-26 06:00:00  ...          p7      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,184,,0.0,B,"6, 8, 7, 9, 5",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
185,aaymxq0n,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 1       1 2022-03-22 06:00:00  ...          p7      1.0 4       4 2022-03-24 06:00:00  ...          p3      2.0 3       3 2022-03-22 06:00:00  ...          p2      3.0 0       0 2022-03-01 06:00:00  ...          p3      4.0 2       2 2022-03-22 08:30:00  ...          p7      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,185,,0.0,A,"1, 4, 3, 0, 2",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
186,7zb8ka06,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 8       8 2022-03-28 09:00:00  ...          p8      1.0 5       5 2022-03-26 06:00:00  ...          p7      2.0 9       9 2022-03-28 08:30:00  ...          p6      3.0 7       7 2022-03-27 06:05:00  ...          p6      4.0 6       6 2022-03-27 06:00:00  ...          p2      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,186,,0.0,B,"8, 5, 9, 7, 6",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
187,zhu1vwzx,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 0       0 2022-03-01 06:00:00  ...          p3      1.0 2       2 2022-03-22 08:30:00  ...          p7      2.0 4       4 2022-03-24 06:00:00  ...          p3      3.0 1       1 2022-03-22 06:00:00  ...          p7      4.0 3       3 2022-03-22 06:00:00  ...          p2      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,187,,0.0,A,"0, 2, 4, 1, 3",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
188,u4eg3uey,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 8       8 2022-03-28 09:00:00  ...          p8      1.0 9       9 2022-03-28 08:30:00  ...          p6      2.0 5       5 2022-03-26 06:00:00  ...          p7      3.0 6       6 2022-03-27 06:00:00  ...          p2      4.0 7       7 2022-03-27 06:05:00  ...          p6      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,188,,0.0,B,"8, 9, 5, 6, 7",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
189,6pfr0737,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 4       4 2022-03-24 06:00:00  ...          p3      1.0 0       0 2022-03-01 06:00:00  ...          p3      2.0 2       2 2022-03-22 08:30:00  ...          p7      3.0 1       1 2022-03-22 06:00:00  ...          p7      4.0 3       3 2022-03-22 06:00:00  ...          p2      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,189,,0.0,A,"4, 0, 2, 1, 3",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
190,2zbqq82w,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 8       8 2022-03-28 09:00:00  ...          p8      1.0 5       5 2022-03-26 06:00:00  ...          p7      2.0 6       6 2022-03-27 06:00:00  ...          p2      3.0 9       9 2022-03-28 08:30:00  ...          p6      4.0 7       7 2022-03-27 06:05:00  ...          p6      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,190,,0.0,B,"8, 5, 6, 9, 7",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
191,jsp7unjz,,0,0,5,,,,0,,,0.0,   doc_id            datetime  ... color_class sequence 1       1 2022-03-22 06:00:00  ...          p7      1.0 0       0 2022-03-01 06:00:00  ...          p3      2.0 3       3 2022-03-22 06:00:00  ...          p2      3.0 4       4 2022-03-24 06:00:00  ...          p3      4.0 2       2 2022-03-22 08:30:00  ...          p7      5.0  [5 rows x 25 columns],,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,191,,0.0,A,"1, 0, 3, 4, 2",,,,,,,,,,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
